sale_timestamp,customer_id,sale_amount,product_id
2010-04-19 18:30:39.513 UTC,KRhnw8NVcvFoXTlYMmpdT8CDE9fN0VndpRN/RohpkZk=,100.0,74380
2010-07-05 10:33:14.363 UTC,H4NtsFSQfO05O+UmSHn11UZ/Akxse2mUK95nR8NV66k=,100.0,908
2014-10-07 10:29:07.323 UTC,Hgg/6X+1xusRlWe5kdYp+1Dvxd9DoebhIVy3QFrYMjE=,100.0,106622
2014-10-02 19:12:31.427 UTC,u6nQ+SncUIXcLTTS2eGQd8yUAtBH6DEw4uaA4E0s4qI=,100.0,553
2011-02-07 16:59:25.437 UTC,lJFEeXge8AD1FjC2uDeDVZoYCMxdjejHay4AiyEz1tI=,100.0,85666
2010-10-31 17:26:43.850 UTC,deKoq70pmFYmT0T7Nq1F8/Q0/lazp/o+ANOCXVjcqg8=,100.0,908
2012-03-02 19:12:44.057 UTC,lfGmSeNlzskzqfAvDCY8+Sbwx9D4aHxwlTYc393LhUg=,100.0,451
2012-12-16 11:12:42.810 UTC,SB3mF2lIqjsOJVkRJpsw+79Galq09gyFF+ew2CdMLkw=,100.0,101044
2011-02-09 18:39:04.213 UTC,mJa4F4PFDdWs6N6f5RuCe08G4oHxCsPGP/iv7WD/f9k=,100.0,136
2012-07-11 21:35:18.700 UTC,ExEUO0YnNEi4WvqqiBTwW3WKeQVjHnrZ2rHjpxg/frs=,100.0,96221
2011-10-12 18:06:23.437 UTC,SnT5EaseqKwvi3UoDutCAaHkb8MpLzXQWNUDdriRQtI=,100.0,96221
2011-10-21 18:41:54.267 UTC,lCUxGxlabAnaz6TZSt/m6Bt/6E9CYlzBMG3nBHKPsss=,100.0,908
2011-12-20 17:47:38.007 UTC,77NCEJBnxSOsQp+MBfP3ML6s4AO2ECEdoGFJZl3TZP0=,100.0,98574
2014-02-13 20:31:59.810 UTC,9r4uTBpHyhqFGI1p6xSxp9GHpIqmNoRgkPx6KVKel4A=,100.0,106116
2011-11-30 15:57:29.487 UTC,UUwTZRUysk8jjO1t1HfFlSw5KBtYzKkWMhVaXIDXbb8=,100.0,98574
2011-01-09 08:44:33.080 UTC,fn2cP2SYOO9frbRdXRHbdVtRslUtKwQwV+TsbxHd19A=,100.0,85667
2014-04-28 19:10:13.550 UTC,sXMlbU4Sw0ixJ4vKqdR+/LBDdaAWQCShaMy2SDXbzOw=,100.0,645
2010-03-04 09:28:20.710 UTC,BOQXpGS24xNwgF5Q2JPueNSvZUqYiMSKkZOxKBjxk98=,100.0,629
2012-01-16 14:11:52.987 UTC,cirv/VgQPnlBXL3Dy9lyCG3iQBhlzgFcJvJ/ZDfs/OU=,100.0,97828
2011-02-08 13:04:52.930 UTC,ctommsb9FMUUNpquUq5fVjRebBV2wzUJCNeY5XaLJm0=,100.0,85666
2010-02-10 16:33:46.470 UTC,GOcnmjTwtm36u4E9KFc08CU0AMz6RiRPWjv5gvJG4ys=,100.0,86270
2014-07-08 00:08:20.993 UTC,7oPDBO68OLJGHUk8KQpm3k7phJ15zmLtLRS3C8h9S0k=,100.0,105274
2010-06-03 13:29:28.310 UTC,ykJ0gwFGC/lqUZSmaZ5Epy7zfKALWBVxfJUCs7Jb0Vw=,100.0,908
2010-08-30 15:20:10.947 UTC,4CMVhp6+mO4KDbhCOlE3EDfI32Tq5fUpIIsQCZxAhcQ=,100.0,629
2014-08-28 23:08:50.230 UTC,Uh29adPoBTfcAzfqh3Wb7hXOIk8LQMKfPMZPNzx669o=,100.0,105274
2014-08-15 18:27:32.540 UTC,3vXruTSRzYjDr5ypJtZGvv3Nj5xB8VWguJjSjKSzOmg=,100.0,908
2011-10-25 16:33:17.760 UTC,F+lWQDrP5P8uqWGP7zKFGDGKSZ5ogvHTL7BgYHJ7RXE=,100.0,908
2011-02-09 13:59:52.087 UTC,EZvQDJ03BFzuyol8LopzhV/+FfyUeGqWbP6voHY0d1s=,100.0,85666
2010-09-08 14:29:50.020 UTC,XxqytWN4ZrZCJ9B9LRAwiDyYwWJJt3Yv9dFaHCR2C3A=,100.0,94930
2014-10-06 14:03:44.290 UTC,lNMIvpf3M/opxgB94EKxEb9GRPcx2v4DB2V0xGzoChQ=,100.0,105274
2014-10-11 01:19:45.663 UTC,hnHeeF52mE2x5zUPJ3sy08uOX03FDCzKKxu/Ug58U+s=,100.0,105274
2012-04-30 20:02:27.227 UTC,67svi6s1FIqz34ib04CdwV4UMnj/6eKkEzWZYwFnhB8=,100.0,97828
2012-07-05 08:43:20.733 UTC,SYXu5enviG3qI0haJXsw2kVnoxPnP9wY554NFrSHz74=,100.0,451
2012-11-14 18:03:21.080 UTC,nVHlrJ2jXaqv7S7yF7Y44+mp+hbe8c1Kn5I631Pp67U=,100.0,451
2014-02-14 04:00:25.170 UTC,h/ykv3BV8Z8YVvH4fmrHIdCBj2tpGJx5NTYA0RFcdyw=,100.0,106116
2011-02-13 21:02:25.363 UTC,M2zujrAxUqcJvPaF8IiPfrVN/L1yGWPEbyROMoWoyvo=,100.0,99810
2014-09-05 11:28:27.400 UTC,rjeWfw9XpJt6EaKAviCAxAR3QY75OofoiuFqIuxyj+0=,100.0,105274
2014-01-15 15:23:44.760 UTC,EDgkJcjzwWJjlBwnXUJlpTECOJrBFRn5bxhlFPjlRcM=,100.0,97271
2011-02-12 00:41:00.490 UTC,Eg3o1wdiAzsUHbTH2WnnaE9mT8LolOD42y7ugKnKEVo=,100.0,99810
2014-02-11 20:12:14.313 UTC,OCmzYIiS0yAId4j9oYq3UXZXJx8pvjMKrC8dGH+0Y9Y=,100.0,99475
2011-06-06 16:15:38.773 UTC,TDZ3xhq5AsM4Jpba4pFJP2XxdyPcsGiyaDhh7hnAo5M=,100.0,908
2014-02-14 01:53:47.433 UTC,hmksBb4cPlfMII6bb33hLaK0ZBYV2297k/mYDw21saQ=,100.0,99896
2011-07-26 19:11:30.947 UTC,ZUdgo3uHyxImToOgVJZ7GUKOWMzc4h5ZcKkBoJMgnFw=,100.0,99504
2011-06-04 04:59:51.300 UTC,akH5+CfXVxi9CRkWTVwUPNYUdiSKmySgFQzRfZAFUM0=,100.0,96389
2014-07-19 19:19:26.270 UTC,0F/oDAhyixY/IPU9iPzvfxvFJT7GT7Rhyyu60mGLhKE=,100.0,451
2011-08-04 14:26:25.280 UTC,sMW2I4f2n9mJpCp20G0C2+CyV5ovujn5CpGPDDTvqgo=,100.0,451
2011-04-02 18:38:47.563 UTC,Y7FJLCLzb3hKDJSe7mUTpZS3WrwVSKdjzuVF22+lCls=,100.0,100104
2011-01-26 22:10:44.607 UTC,ThR4WFmx3hvwDvICsgA/twbO1NMiAT+bGjcz5GK1SiI=,100.0,85666
2014-12-04 19:37:04.963 UTC,UfCC6/3tKLpQydA63Dr97sR62+24ytinCv2rZu5pcAA=,100.0,105274
2014-02-06 19:59:40.953 UTC,z6Ul63vp0ENN19QJpFMK+QtN3qN/lyfD3MDc+kSzQtI=,100.0,451
2011-02-04 17:04:04.243 UTC,IzkyXOu2yBDtiY6PGrkBJH/mM80Zl5/+D2HJJDcmEHA=,100.0,85666
2014-03-18 13:07:52.037 UTC,/8DBHvLDwhz8eaz6aR9MwZ0q0bD0WBC+HDqpr0/q8+E=,100.0,99896
2010-09-08 00:53:27.370 UTC,s8RXzjVPPjGsgdznaRTT8Ia+PKIPsQW4zfNX4wQ7Aq4=,100.0,71589
2014-02-11 18:29:06.040 UTC,3fr5AzZZJg40HII6C5Ny9AEwLARW06fwehIM4BKFZnA=,100.0,99475
2011-04-18 12:16:51.747 UTC,wiEG1BwQXcKQ44s10wb5spHhgB/tEMvBYUysS7hmIbk=,100.0,908
2014-09-24 16:46:57.107 UTC,WYDKGKMYbSke1db7u4gfMuQN91rggoxG1wnl6rm9Vlk=,100.0,106187
2011-10-02 11:36:29.950 UTC,AdIPpJTcKrCNWa+xHN12vQUYZVSknSCsEO6E+kSs16Y=,100.0,908
2014-02-13 18:52:34.860 UTC,I8XVDV3eB5Tamk9Xg7mxLLRYHMZcP42Xxl2UwPNB8tE=,100.0,105274
2010-01-18 14:52:57.950 UTC,12gEGgGjZYui+f5TzgjyPovNjtYrItRJm2JMDP7/E6k=,100.0,129
2014-07-05 13:20:54.173 UTC,KVgu8hXXWR5jlr2ux+ZQw+fu1igqfjUTNx0PbzcrK6A=,100.0,106619
2010-06-11 08:57:39.250 UTC,UcSaKdJ+Tm3lUW1J3uwvClt5p1tesJ1K3cTwfB4XY6c=,100.0,95061
2012-12-21 17:46:44.570 UTC,/VXXm5mQihj6n3i2ZaYlb2wRQsZvXDx9DwBc8vrWUDg=,100.0,101044
2010-12-18 06:46:46.160 UTC,BQFeDwE70yKhVRZTKTWvAVnQeoY9RNzuCPPwfKahSYg=,100.0,97265
2011-03-06 09:39:15.380 UTC,C3UNeAx2ml9LO2ncwBEfVEVMOTsuRRRUC1fxUSYR6c8=,100.0,451
2010-08-16 11:30:00.573 UTC,6YM8EW67q4wfv5wbGuTOFMDY7rtxHViRmKfLTRTdOL0=,100.0,97265
2014-02-12 16:47:04.033 UTC,eiIsr/QHYxxjKD4YoppRqG96afSR/aDin6lRgtUeoT8=,100.0,99475
2011-02-10 15:31:08.387 UTC,Pfm7huTyLGU19q2iUfL5Bgx9Ie9CtZibD9Sxujpv1rQ=,100.0,85666
2011-03-23 19:03:54.217 UTC,ZqY09WPoifC+0un13tXxv89T+Yz2uuQwJgqRnEMdt8w=,100.0,908
2011-03-07 18:24:13.120 UTC,jroZiBjefSherJJddlE10WGZLa4a2Y6lZsAo3UP0ZZk=,100.0,908
2011-02-11 17:15:41.953 UTC,SU0HP5SXVjRdxpMSlTcPCWQZom5EudyjY/tb06q6tNY=,100.0,85666
2011-08-20 13:10:14.880 UTC,q7bym4J2c4t6YytY5gyZMC1sIiMOejvmligrkWp5hjI=,100.0,97832
2014-02-12 14:37:56.777 UTC,y1TiYxhFrukS6Kxy6mAaHiOQnU1c1y6jFoAHxnbR5vE=,100.0,85669
2010-04-27 10:36:17.517 UTC,IFHguEt8suh2raIOGpxEm/kYElp958BGnFJCsbLkanY=,100.0,95043
2014-04-08 14:48:48.117 UTC,vdR3pTVI++ktrSGRIe03GSQkyz972wyIAD+Ruy6g7bY=,100.0,105274
2012-07-29 22:42:36.610 UTC,KmBVBa97o4YX10KHklBu+htdC1XY4/PxOo1tLH6TlxU=,100.0,451
2014-06-10 12:12:39.657 UTC,xH6nkpYe6To8tDyc8C/XTzLTUV72IbIxhEA4Jdls47M=,100.0,95197
2014-06-05 10:45:36.077 UTC,eF8cY1ZZ2Nz1AsfkUEdbzvuqq4B0lmYWaWLWoQOCefA=,100.0,105274
2010-09-21 06:42:43.430 UTC,HKOXwszLFUhbDoWDhtThgdlT9Iz8mBCaKaQ5em+q4aU=,100.0,95043
2014-08-11 14:15:39.890 UTC,/LrZqL5L8Rt0e9lem7q0orE2WB55xb5dczP3kg1Yfi8=,100.0,97827
2010-03-10 19:30:28.387 UTC,k8CJ0ccB+OX/IzmnRko7HlS+y49jhtOqzj4p/LR3U+c=,100.0,451
2014-09-09 13:56:16.410 UTC,5ufAl9WO9IzJwagAM2DWFqf6BSbvc2B9odnzdejpdXo=,100.0,106187
2012-03-30 16:31:57.547 UTC,L1wjINm79EuFHgGuYXmhAxFHViO3vhPuxI02h5hdmO0=,100.0,97828
2010-03-09 23:14:00.240 UTC,/TjiIhnVMQqnWmhav9kYW01GsLnXdVLf1Up6xVoZ9kY=,100.0,95742
2010-03-10 22:21:22.800 UTC,yFTWjEjWvCgLiABuxnM574fe4Q07SwJ1CYDz3btpr0o=,100.0,129
2010-06-03 14:26:46.947 UTC,JXZ7r4FffjQ7nGqjE4f7FoYJYRrO414a3TGRaYd0Tsk=,100.0,97265
2012-12-31 14:48:57.103 UTC,y/xeQcmE/GGcvypTOvk8MonW3QKxIiqYYDxo/uSXcmw=,100.0,105274
2012-03-01 00:25:47.710 UTC,7eQ00BL6AGo9lOgdy82UYlR2zws0Ol1WOwDQmZc8C1Y=,100.0,97828
2010-03-08 21:56:28.520 UTC,+kABw+/EiVNEbIkdwlUd1FC0ls+dSqsNXWX683YTQe0=,100.0,95742
2011-08-18 14:51:48.940 UTC,+7vVUVu4UPHnZJOZMpKpeyEBiLsgjRFfRKSf81CkwFA=,100.0,98942
2010-06-25 16:32:18.310 UTC,S9GhVSvKvZA9zTM8vdTryhb1vSpqvZc7vvPnTD6z/6c=,100.0,629
2012-12-05 17:58:21.270 UTC,GHUpaQ+pM8xIuFSxZANJqr1kvhw3E3Hj5TF14cNpUb0=,100.0,98574
2011-02-11 19:42:39.660 UTC,dEpex+W79mZjwMbTPf7rPkjkLNSav0AY0Mw1Bu90VGE=,100.0,85666
2012-02-13 22:44:24.930 UTC,S0xxz3B6TUa9LyJEH64bJucn5f3MGHWpCvxUqOqX9qg=,100.0,99896
2011-02-02 11:52:30.873 UTC,KrqCsUYcvHJnLRWB1z/J7ui/fgruXb1FwXZtxk+UEbo=,100.0,908
2014-02-14 09:40:17.427 UTC,4/GjVj0m9pIuPzgajgJ3nq5VaMWredbhsUqsElkVusQ=,100.0,99896
2010-02-14 02:42:00.047 UTC,bi8jezhyDe4hab+qM9VX/OXqK5ecQO9q7xCHBz2YUYk=,100.0,95043
2014-04-24 20:09:25.047 UTC,5yLN7QcuwbiL6NSz7aDj3Hd4wZk08owDglxOiKaJWoY=,100.0,105274
2012-03-26 16:51:31.383 UTC,LamhklAOqKCGwKj4tbJGW0t0ObPbplAd1kat9Jm5TDs=,100.0,908
2010-02-24 16:35:25.690 UTC,8JzURcOLRgYxG/BHszDZzA5XEV0vkA1NqCTl5Na/Y0c=,100.0,86635
2010-09-06 19:36:18.933 UTC,E8dPd2vVadXDvHcuz1VjkSMlQnd9iXmmCZW4YTqvjEg=,100.0,86270
2010-07-30 00:28:53.527 UTC,5sldcvabawJMJ0Msn3sdx7G5DO1j9cKL+ovqC9CbMDA=,100.0,97265
2011-02-13 11:08:52.497 UTC,91JF/uA5kMRuNR+MzrKa2qteWQXhA6Z57h4We1Sj12s=,100.0,85666
2011-02-02 11:48:45.750 UTC,6oYQbhpoCfCO8r3M0rXQEc/UrbgZM1pSNaYJJTiys/U=,100.0,95043
2010-08-06 16:35:26.780 UTC,6gBkzIS/L3uxJmLLHhI0FMXDNs5uhraOz6jMxwfYHtw=,100.0,86270
2010-10-25 21:49:21.270 UTC,ebrO1PFDjP/aCaMPmhoKDyDi1UqWbKg135lQf24P4ZE=,100.0,96207
2012-01-30 20:23:48.873 UTC,/IQjt2eKwfgeFsS4PX1Gg56ihMDCehixtVgnSg81xm4=,100.0,96191
2014-02-14 08:32:29.863 UTC,m0riR2FyuAtvHUp168gFyYJgw6MD4kiCQgV5nY1nXrs=,100.0,106116
2011-12-22 11:07:40.667 UTC,ClxDfz/P+0vgU4uxnPxSenTUq3mgJmN7yqw1ZvQ/1ho=,100.0,98574
2012-12-11 11:47:44.903 UTC,fE30DLIhoW4n/GuHiaeekhaoVzb3+KFIcNeOhWaFHy8=,100.0,104814
2012-02-06 16:48:33.380 UTC,Z5QTGVG6Js7xYoIKhBHxolijnWFr3gMqpzCv5+dAD9s=,100.0,99475
2014-02-13 16:24:28.047 UTC,fjZn8XEgkoyreS7rjjgWcfhGEqr+Zh/eIEbZEkTxdkc=,100.0,105274
2014-05-16 01:38:43.567 UTC,BpXdbdR8KNdXA8sx+vZteuIlDdagXV1nKMGZSJRYTts=,100.0,97265
2011-12-13 15:34:59.150 UTC,fo4JKZ88DpaOMpHAjpM0EOSCMufvs7rjsC7futh2lXQ=,100.0,451
2014-08-03 12:50:49.597 UTC,ZgRCFniiyPkQa4PySfh2fC0/tgpVCb0wvoXCEBe4m8M=,100.0,106013
2010-12-08 18:03:10.127 UTC,qBe5og82YiIW73wR88Wm/Lihh6HZBPOzXY2y5wKSvLc=,100.0,93039
2011-03-31 22:17:41.553 UTC,p8rKO+ucNa+FbxDTQ9UaYYQti4oZhUqU7QpavqiH7Xc=,100.0,451
2014-09-01 10:51:28.440 UTC,6B1dzBPa81Hmx1WGRysoyGNuHx8OwCKf3Y4vJ/kbZjg=,100.0,106290
2011-01-13 20:51:11.273 UTC,hlVuppvee3mr1jxCURaCMO+aF6XpTT0n3SK82sfjlu0=,100.0,451
2010-07-07 20:17:28.897 UTC,Nn/E+7Pt9IfG5L8HKQpbf9oNXpuGlXEOP3IE4TqhPrk=,100.0,908
2010-05-23 22:05:38.310 UTC,YWsQGg/j2nJrC3Ni0GuObhJYnkd/b7EGJKkV6OvfGsg=,100.0,85667
2010-01-30 10:28:45.057 UTC,jTFCWUPyYCLfr6LrrKbIkZqDqt/ywZNEG/Zs/EqIYpE=,100.0,86270
2011-02-11 19:12:51.863 UTC,2HKyKhGR7vt1m1OwBjLJLvLEECkd5hwLKMNR2Tzq2oM=,100.0,85666
2012-10-05 15:33:22.397 UTC,9RQX0i15WTcEUTCarzjrCOIdLG+5fQKqs4hzVA8aYPs=,100.0,101957
2011-02-12 15:41:02.930 UTC,gOeCEogdhvzUtXjsxw1/9E4OE18B2yHV2ZfPKNKpEK0=,100.0,85666
2014-12-09 11:31:33.807 UTC,gES3O5yHH+i+uVgrRbint7PAHRTCGRIaE5IGPqsc5NU=,100.0,106290
2011-10-18 14:29:50.473 UTC,h5z0xtVSVe17Ex1lmpmn0nvSsmwpEntZQOxla0XliDA=,100.0,908
2011-01-28 16:32:48.063 UTC,KzOyNGl9kw5HCXy6qF+UTJvulBsbHt/vCk7zFGYzAws=,100.0,85666
2012-10-23 14:31:30.473 UTC,Enxl8q1g5lpKmkaMmVV07lmN6LsOewMyHz9DX2TV43E=,100.0,96722
2011-06-22 13:55:04.663 UTC,WcXlJjVImiacRN8xptoaDdyhUq7/jErirtnP7eAa/pM=,100.0,908
2014-01-12 11:58:09.883 UTC,iylwp/i0rHzmUN68cJ7C6BujHUiAWNKeb9Hgj10u1bE=,100.0,95197
2012-01-29 11:44:43.570 UTC,/hfP5mq+d6KGPYkq6uk12StgDczX/VuUXjlcJsOoDh8=,100.0,451
2014-06-13 18:42:52.337 UTC,Fr2J/8wwRhiih6LuGhErO4+3wa5ofusso7aBOVTzBa0=,100.0,90492
2011-04-01 10:25:44.917 UTC,UXUFtp8EmSAH8+LMIEpvG7HvVq6ktqhTrnxBU5fme2U=,100.0,100379
2011-09-25 22:14:44.883 UTC,k+JQmdiaA3RLIooeLrbnevr+V8+ap93uJ8h3V44gQ24=,100.0,97828
2011-11-24 07:33:36.667 UTC,a75r98c7Btu34qqfgV9VhHtUR1+MogM/8B0wIdA9Ltc=,100.0,99896
2010-02-03 22:15:33.963 UTC,wiiyuVuEJf49hgt29CNpYRKcNV6nQIWdV64gjoBM+Lg=,100.0,92160
2012-04-30 17:53:08.930 UTC,ZTIirNrLuRNTOMd7KTC15Z/HBWe47N3hLhXHqWYrB0I=,100.0,908
2010-03-09 22:29:55.583 UTC,vKzXEghXYbeFZFAmb32syJBGtyug/pjR995p2eYSlJE=,100.0,129
2010-09-29 12:33:30.580 UTC,C1h/RCEv1APSMB4N43UEJO4TpO+VTnDIJbNcbHcE+Bs=,100.0,97265
2012-05-23 15:41:53.940 UTC,gpkoYEl14qQDsVbol0D3Ca2peqT4BBdDq2dRWN8H8p4=,100.0,97831
2011-05-31 12:30:54.340 UTC,8TM+gT1tsRF1voN6J/ZkKdQWM58rHbTxPOSwJCxvylk=,100.0,99896
2014-10-16 14:46:55.473 UTC,Hz8j5qCgE54timWfg0cgvsICrT66KabpZcNX7BICSzY=,100.0,105274
2010-05-10 08:05:25.110 UTC,M1t3e1HXgipBqiqIqHsQpL8xTMmsFHHmafz6ySTATRA=,100.0,95061
2011-01-15 17:44:36.510 UTC,OacuJM2S/T/9fzDwQGH1lx+sM9fF4lI/HuJuSZ2/4vc=,100.0,85666
2012-07-26 23:09:00.567 UTC,sk638RftcF/J1AY1f8IISxmAEvPGdaN03Nj4jZsJj/I=,100.0,908
2012-06-29 19:53:11.140 UTC,IYUzw6olA2uuxeJYMZtCfOutGMcchEVteh9LCWDYDlA=,100.0,101590
2014-09-28 05:21:10.690 UTC,HT2Lsjw8dpv2wCuOj/RTFOv0YGjU9JKKHvMK8EhKxVw=,100.0,106186
2011-10-28 11:15:38.340 UTC,OPCU74cb7ndrLfRocidGGd+IyEdNuact1mkq+nTQNB0=,100.0,689
2011-08-19 13:49:58.180 UTC,ZG02ANaPMeYKZzKIzjLmAVwvZbeKK54Uej3cc/Dr3X8=,100.0,97828
2011-02-09 05:12:26.673 UTC,LNJC/3Q+R/urCHNGFRCnhTKTmiLX5rNZbDF8iKOHm7E=,100.0,85666
2011-10-12 16:49:40.380 UTC,BmSuhUZyUU1PsUOMip7xGE17dti8WlQqeQVx57GLIOg=,100.0,97131
2011-10-12 15:27:33.410 UTC,nDc7WW1rdPXVblin1sl9z3O3u/31+h3xONT2PS/+WYo=,100.0,908
2011-02-09 23:08:24.860 UTC,ODhG2ZuHB3o8/vywfBmc8tNwToA3xLpDUFZkdDQwP7Y=,100.0,95085
2011-12-21 18:29:51.323 UTC,41gPdk+VokG1ATQ7K3IFXVHrIclmxaoBZ/xqOri243U=,100.0,98574
2014-06-22 15:27:53.950 UTC,3W3WePKdtgwRNiqn3a1Ebmgr+gK66F3pbtz9JbCq0vE=,100.0,97265
2011-03-16 18:11:41.427 UTC,3Zb/IbyFP3fUWNZTwxxWURA0hNHIDf1NvuK30iVZ084=,100.0,451
2010-01-15 15:20:05.170 UTC,s6ZH804t5kkgEuhduOZjJJIyvgtrXMfbVySSXgVqkwY=,100.0,908
2010-01-05 16:35:06.580 UTC,ITeN937eejWXJj7XXFdWwDKdoxXWcPU2QK8yeso73VQ=,100.0,6500
2012-07-02 20:34:26.470 UTC,qYiDnGC+/GVRR6JUXq46JNFbjTZ3f/b3jeE8hgt4tRM=,100.0,451
2010-02-16 18:56:00.750 UTC,MpXCxHQUCKgCBDZGPzRpAbrDbRZsulVNIFUZR1PmwL0=,100.0,451
2010-03-10 12:33:59.413 UTC,4JJy2YZN4B/hJEeqK+wd93igbChoWqgh7XUWvxprVgQ=,100.0,451
2010-09-14 07:48:53.600 UTC,eg2SLeLuJjHK0n5vOV0pceI9UV/PqZpV62rIc4p+MIo=,100.0,95043
2010-09-30 08:15:39.380 UTC,sis5Olc673IUC1hek657AiaBVKEJOowneeuthjaIgVs=,100.0,95085
2011-03-22 13:05:21.633 UTC,cRiJbM5Zcv5jLQVZHZmlAZxAoYscV9DfEx+YcfODclY=,120.0,465
2012-06-04 06:45:55.063 UTC,6ehzw+Xt6JFHhWBPQjkkzrTlDBjBJR07mrTgGbUwm9U=,120.0,97775
2014-10-14 14:19:20.803 UTC,H1BmhY+ANy34KOEglLigoHIt57qaNhYq1qOqmbedrik=,120.0,110
2012-03-08 21:57:49.680 UTC,F2QmF7Gf67zGGQbtkz9Ubw7iFLSnPdoWhQACsn4S518=,120.0,75757
2010-09-15 12:32:44.560 UTC,ZMAqbBoSjgclPFX8ncsrNpvxkKtcerwCM2HSPdDHgyw=,120.0,465
2014-01-14 07:23:49.763 UTC,00SDtg7TpmOX/OHvuB1CYEAm4n6U7ZeEp1XTbAQynhs=,120.0,102017
2012-10-29 14:05:56.427 UTC,cmsn+PBLK4ThUwvRU65q3TLz2BqsFpcVVIYOUiiL3Rc=,120.0,97774
2011-03-14 07:14:03.610 UTC,x1lTebQFNgix6vUgl31Vc6LOL9bbWAWSnXW6PBs8hE4=,120.0,97267
2014-03-30 18:12:18.783 UTC,0PHAE5Px8AnF1AA3qIHA0kMLsBXwSp8SQ02gG6Zp9go=,120.0,129
2014-04-18 17:58:18.710 UTC,fdoCIEDmD1QJ9BecI8z2dNi8HcwPM4R193OOtolZ960=,120.0,97774
2012-04-15 17:17:04.380 UTC,qdm+c1XDmqpTfGIgib/yipF/QNw4J99yRdyUCqcTy54=,120.0,85630
2012-04-16 19:24:19.797 UTC,52Ur3ChIu4VYwUHQm1Mlmj5Ck1d/5bFx734ijHw6kW0=,120.0,645
2011-03-30 07:38:58.247 UTC,pdjiQygXXdnjEtPuAgRWCKW72kT98masbFB6fOZWqpg=,120.0,75525
2011-02-28 17:39:20.690 UTC,8Igm17wASfgHGm5YNiHUrPmFbILHdNfI8n5gjxt+X+M=,120.0,89263
2012-08-03 11:57:34.360 UTC,i1LkkwPmIWCROdy+FtQO2eGWD+g6j06cMGm3jW0cdSE=,120.0,464
2011-11-13 16:18:26.740 UTC,O9cMMTk31k5Vni4lAjyoEreEI6noU/RWbzo4NPXlUd0=,120.0,88273
2011-12-08 10:45:29.180 UTC,UB6GXIOfnkfA3JONf9huBpSimo3/FNMlhhyncbWsuIw=,120.0,99901
2014-07-09 15:35:17.070 UTC,Us9I76ty3t6fBA6M3+JpVdZw4v4MjXuxtaZaKmge2SU=,120.0,110
2012-07-09 11:33:59.497 UTC,PLyf/9pEyY6bt5NvgXOsxV/jWeFUIE2lB8eJ26MRDdU=,120.0,97774
2011-02-27 23:04:11.390 UTC,Hn3aPeuG6MVMTfMVL8fn6IlZHlXHppX18f6ONaIiKbU=,120.0,645
2014-12-23 11:01:39.947 UTC,E+8botbyx8ZeikSEeucYMdY/zi23DJp5Bxm0+trCR4s=,120.0,97774
2011-10-12 11:07:54.610 UTC,H5h1JYzbTQo3IKwOMSuAXto/zovRitvTRliuSbWJrvU=,120.0,91124
2011-01-13 15:28:28.170 UTC,cnm0nHNPXMpYA6gWmVFfBS//yOrboVrkIEIWcJEswlU=,120.0,97787
2011-10-05 14:15:54.727 UTC,jB2FKkciQ/R3b8yjh59MBk933UJjUPTaI6tNxI4TvfY=,120.0,99900
2014-08-21 06:56:42.793 UTC,pxkcFko3bgb1nZnds7WVgVCQ3MswqITja2IcaWxzMEI=,120.0,106626
2012-02-28 18:51:38.450 UTC,iJ4la0vlatd7IBLLVZBU9azEu0928Uh4XlycY5xynrk=,120.0,97267
2014-07-11 09:46:27.553 UTC,hnskuZvVErwxUk0RRHcBTbIqRDovZpuDg7M38SNP9jM=,120.0,97774
2012-07-02 16:44:02.310 UTC,g0UF3Hntzu6oNB+iKHeZtsda8LrPleCsK8Z8L4Y6UW8=,120.0,97774
2010-05-07 13:26:41.287 UTC,+hnyJUIjkYvALmNAdmfWS3tfNKSdnpEWKQFr0SqghT0=,120.0,86570
2010-12-18 08:17:19.883 UTC,qWovtg/ukB3PdRZIs0OerMlN+cuY7ld5sVkvHjtrZhs=,120.0,99311
2011-09-23 02:23:07.880 UTC,hUVywbaU5YSjR7ZchcTpAV3/VXMSibNESlTgu0DRy5E=,120.0,97789
2011-11-05 15:20:25.597 UTC,Orca4YYzfTvfGpj32xjJH73YMES1ZHDguwCBMmCgBME=,120.0,90351
2014-09-11 16:05:03.170 UTC,BhcgOde7VT/fzBYpGtC/6a9T7cVOp1QnCJpXWYkA/V0=,120.0,104535
2012-01-30 21:05:17.393 UTC,IX2H0Wu2Pf13fQkDiKl2qzkXFQrjjZQIAzLo+LevO2E=,120.0,97266
2014-06-16 16:21:32.513 UTC,mcRrTok4S1GFMNN6B8eMULs8bet7vRgwzsk/1SEqES4=,120.0,465
2010-06-29 13:27:05.790 UTC,aNPd4my73oSnFVBjr/Xgigvdw8GcocY1WzsqhVidlRI=,120.0,465
2011-06-15 09:25:01.680 UTC,s12lzha2hQiNHjSXaPVxjJqokKlyydYjxdFID2Ts5PI=,120.0,89414
2011-01-31 04:59:25.567 UTC,7a/qMCn9xDA9AdJFnlbk/9i/l8ra++CcB7knXFOD3zE=,120.0,90816
2011-02-02 13:22:45.943 UTC,zFlpDiBRoAGEkROSOGtokTM5FFR3bc8gmeo6zxpWwWA=,120.0,465
2011-02-03 11:46:43.987 UTC,+uEZ3ze73syzCM0II/CW3opzLdithhTVSWqTY/12JAE=,120.0,465
